               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.025352,            0.016214,            0.001337,             0.88003,             0.89915,             0.91775,             0.65805,            0.031666,            0.011539,           0.0030837,            0.006535,            0.006535,            0.006535
                  37,             0.02639,            0.017501,           0.0014097,             0.87808,             0.90837,             0.92181,             0.65463,            0.031773,            0.011588,           0.0028775,            0.006436,            0.006436,            0.006436
                  38,            0.025685,            0.016862,           0.0015309,             0.89659,              0.9109,             0.92337,             0.64421,            0.030903,            0.011265,           0.0025108,            0.006337,            0.006337,            0.006337
                  39,            0.024954,            0.016377,           0.0013736,             0.89068,             0.91226,             0.91984,             0.64671,            0.031677,            0.011079,           0.0026571,            0.006238,            0.006238,            0.006238
                  40,            0.025228,            0.016499,           0.0013395,             0.92403,             0.89355,              0.9345,             0.67129,            0.031097,            0.011513,           0.0027382,            0.006139,            0.006139,            0.006139
                  41,            0.024232,            0.015647,           0.0012954,             0.90068,             0.92732,             0.93141,             0.65568,            0.032563,            0.011603,           0.0027692,             0.00604,             0.00604,             0.00604
                  42,             0.02531,            0.016355,           0.0014557,             0.88781,             0.91634,             0.92096,             0.64395,            0.031768,             0.01145,           0.0028342,            0.005941,            0.005941,            0.005941
                  43,            0.025305,            0.015635,           0.0013698,             0.88637,             0.92339,             0.92003,             0.64316,              0.0317,             0.01168,           0.0027165,            0.005842,            0.005842,            0.005842
                  44,            0.024359,            0.015464,           0.0016263,             0.86554,             0.92791,             0.93339,             0.66376,            0.030748,             0.01163,           0.0029842,            0.005743,            0.005743,            0.005743
                  45,            0.024752,            0.016165,           0.0013567,             0.87962,             0.89972,             0.92586,              0.6754,              0.0307,            0.011396,           0.0026555,            0.005644,            0.005644,            0.005644
                  46,            0.024015,            0.016221,           0.0013939,              0.8664,             0.91781,             0.92592,             0.65705,            0.030098,            0.011295,           0.0026265,            0.005545,            0.005545,            0.005545
                  47,            0.024286,            0.016953,            0.001167,             0.89362,             0.92546,             0.92349,             0.66423,            0.030521,            0.011449,           0.0028591,            0.005446,            0.005446,            0.005446
                  48,            0.023882,            0.015803,            0.001523,              0.8716,             0.91448,             0.91257,             0.64727,            0.030991,            0.011792,           0.0028136,            0.005347,            0.005347,            0.005347
                  49,            0.023683,            0.015399,           0.0010816,             0.88317,             0.90602,             0.91885,             0.66233,            0.030073,            0.011732,           0.0025813,            0.005248,            0.005248,            0.005248
                  50,            0.023309,            0.015487,           0.0012929,             0.87562,             0.90977,             0.91723,             0.67641,            0.030822,            0.011754,           0.0026507,            0.005149,            0.005149,            0.005149
                  51,            0.023073,            0.015731,           0.0011215,              0.8827,             0.92364,             0.92735,             0.67689,            0.031211,            0.011224,           0.0028661,             0.00505,             0.00505,             0.00505
                  52,            0.023289,            0.015204,           0.0009706,             0.87243,             0.90789,             0.92409,             0.66031,            0.032038,            0.011437,           0.0030044,            0.004951,            0.004951,            0.004951
                  53,            0.022983,            0.014962,            0.001131,             0.87341,             0.91781,             0.91919,             0.68245,            0.030187,            0.011125,           0.0029127,            0.004852,            0.004852,            0.004852
                  54,            0.022781,            0.015674,           0.0011165,             0.87394,             0.91082,             0.92749,             0.67152,            0.030787,            0.011456,           0.0026758,            0.004753,            0.004753,            0.004753
                  55,            0.022863,            0.015686,           0.0011924,             0.90596,             0.90025,             0.93864,              0.6899,            0.030783,            0.011259,           0.0028202,            0.004654,            0.004654,            0.004654
                  56,            0.023133,            0.015448,           0.0014452,              0.8872,             0.92457,             0.92368,             0.67394,            0.030415,            0.011265,           0.0027473,            0.004555,            0.004555,            0.004555
                  57,            0.022019,            0.014632,           0.0013401,             0.85185,             0.92673,             0.91282,             0.66072,            0.031401,             0.01186,           0.0030626,            0.004456,            0.004456,            0.004456
                  58,              0.0221,            0.015637,           0.0011378,             0.89124,             0.90038,             0.91201,             0.67473,             0.03069,            0.011403,           0.0027904,            0.004357,            0.004357,            0.004357
                  59,            0.022766,             0.01491,          0.00083801,             0.86957,             0.93244,             0.91765,             0.67738,            0.029989,            0.011663,           0.0026812,            0.004258,            0.004258,            0.004258
