               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.029701,           0.0094734,           0.0023563,             0.96833,                   1,             0.98786,             0.81711,            0.028909,           0.0095702,           0.0031719,            0.006436,            0.006436,            0.006436
                  38,            0.028895,            0.010419,            0.002561,             0.99352,                   1,               0.995,             0.78932,            0.026108,           0.0091917,           0.0030194,            0.006337,            0.006337,            0.006337
                  39,            0.026734,            0.010574,           0.0021916,             0.99329,                   1,               0.995,             0.78975,            0.030128,           0.0094342,            0.003046,            0.006238,            0.006238,            0.006238
                  40,            0.027954,           0.0098257,           0.0023542,              0.9942,                   1,               0.995,             0.75657,            0.025552,           0.0091564,           0.0029435,            0.006139,            0.006139,            0.006139
                  41,            0.028088,           0.0094991,           0.0021524,             0.99383,                   1,               0.995,             0.77106,            0.025178,            0.009403,           0.0029257,             0.00604,             0.00604,             0.00604
                  42,            0.026086,           0.0093288,           0.0020477,             0.99342,                   1,               0.995,             0.72052,            0.029794,           0.0094225,           0.0030227,            0.005941,            0.005941,            0.005941
                  43,            0.027605,           0.0097182,           0.0024487,             0.99313,                   1,               0.995,              0.7627,            0.025191,           0.0091662,           0.0030411,            0.005842,            0.005842,            0.005842
                  44,            0.025775,           0.0088974,           0.0021296,             0.99303,                   1,               0.995,              0.7764,            0.024837,           0.0089742,           0.0029876,            0.005743,            0.005743,            0.005743
                  45,            0.025332,           0.0091113,            0.002167,             0.99368,                   1,               0.995,             0.82328,            0.024358,              0.0092,           0.0029285,            0.005644,            0.005644,            0.005644
                  46,            0.024935,           0.0089625,           0.0020549,             0.99363,                   1,               0.995,             0.78257,            0.025052,           0.0091299,           0.0029109,            0.005545,            0.005545,            0.005545
                  47,            0.025312,            0.010139,           0.0020269,             0.99298,                   1,               0.995,             0.85126,            0.023525,           0.0090556,           0.0029736,            0.005446,            0.005446,            0.005446
                  48,            0.023996,           0.0085929,            0.001872,             0.99317,                   1,               0.995,             0.79831,            0.022963,           0.0090941,           0.0028737,            0.005347,            0.005347,            0.005347
                  49,            0.023524,           0.0086998,           0.0019184,              0.9928,                   1,               0.995,             0.82539,            0.023996,           0.0088494,           0.0029586,            0.005248,            0.005248,            0.005248
                  50,            0.023777,           0.0091491,           0.0019241,             0.99298,                   1,               0.995,             0.83886,            0.023103,           0.0088545,           0.0028213,            0.005149,            0.005149,            0.005149
                  51,            0.023832,           0.0089336,           0.0020216,             0.99269,                   1,               0.995,             0.78797,            0.026546,           0.0090284,            0.003107,             0.00505,             0.00505,             0.00505
                  52,            0.023034,            0.009001,           0.0021352,             0.99404,                   1,               0.995,             0.85147,            0.020046,           0.0084654,            0.003071,            0.004951,            0.004951,            0.004951
                  53,            0.022893,           0.0090267,           0.0022187,             0.99423,                   1,               0.995,             0.79576,            0.027013,           0.0090658,           0.0030322,            0.004852,            0.004852,            0.004852
                  54,            0.022991,           0.0092812,           0.0022166,             0.99511,                   1,               0.995,             0.83822,            0.021443,           0.0084174,           0.0027961,            0.004753,            0.004753,            0.004753
                  55,            0.023134,            0.008814,           0.0020174,             0.99432,                   1,               0.995,             0.84881,            0.022009,           0.0086052,           0.0027469,            0.004654,            0.004654,            0.004654
                  56,             0.02143,           0.0090803,           0.0018772,             0.99441,                   1,               0.995,             0.87269,             0.02162,             0.00823,            0.002707,            0.004555,            0.004555,            0.004555
                  57,            0.021691,           0.0090446,           0.0019507,             0.99439,                   1,               0.995,             0.86805,            0.021605,           0.0082633,           0.0027013,            0.004456,            0.004456,            0.004456
                  58,            0.020979,            0.008778,           0.0016896,             0.99492,                   1,               0.995,             0.81124,            0.020655,           0.0083251,           0.0026551,            0.004357,            0.004357,            0.004357
                  59,            0.021178,           0.0087496,           0.0019346,             0.99518,                   1,               0.995,              0.8736,            0.024077,           0.0083636,           0.0026006,            0.004258,            0.004258,            0.004258
                  60,            0.020531,           0.0078124,           0.0015783,             0.99505,                   1,               0.995,             0.84441,            0.019123,            0.008101,           0.0025924,            0.004159,            0.004159,            0.004159
                  61,             0.01993,            0.008862,           0.0017011,             0.99479,                   1,               0.995,             0.83441,            0.020629,           0.0082633,           0.0026061,             0.00406,             0.00406,             0.00406
                  62,              0.0191,           0.0088195,           0.0017551,             0.99495,                   1,               0.995,             0.87471,            0.019933,           0.0080411,           0.0026709,            0.003961,            0.003961,            0.003961
                  63,            0.019195,           0.0084317,           0.0016735,              0.9945,                   1,               0.995,               0.828,             0.02286,            0.008209,           0.0026821,            0.003862,            0.003862,            0.003862
                  64,            0.019256,           0.0075341,           0.0017825,             0.99459,                   1,               0.995,             0.87939,             0.01877,           0.0076996,           0.0027033,            0.003763,            0.003763,            0.003763
                  65,            0.019659,           0.0080999,           0.0020662,             0.99457,                   1,               0.995,             0.85071,            0.021173,            0.008077,           0.0027329,            0.003664,            0.003664,            0.003664
                  66,            0.019768,           0.0082319,           0.0020023,             0.99486,                   1,               0.995,             0.89379,            0.017415,            0.007632,           0.0027281,            0.003565,            0.003565,            0.003565
                  67,            0.018701,           0.0080232,           0.0018201,             0.99475,                   1,               0.995,             0.85041,            0.020937,           0.0081516,           0.0028907,            0.003466,            0.003466,            0.003466
                  68,            0.018491,           0.0087151,           0.0016815,             0.99478,                   1,               0.995,             0.88922,            0.018455,           0.0078153,            0.002782,            0.003367,            0.003367,            0.003367
                  69,            0.017982,           0.0082138,           0.0016585,             0.99531,                   1,               0.995,             0.85981,            0.019123,           0.0078789,           0.0026716,            0.003268,            0.003268,            0.003268
                  70,            0.017892,           0.0076043,            0.001622,             0.99573,                   1,               0.995,             0.88882,            0.018047,           0.0075964,           0.0025249,            0.003169,            0.003169,            0.003169
                  71,            0.018135,            0.007837,           0.0016691,             0.99516,                   1,               0.995,             0.88911,            0.018479,           0.0076639,           0.0025208,             0.00307,             0.00307,             0.00307
                  72,            0.016962,           0.0082554,           0.0015118,             0.99497,                   1,               0.995,             0.88877,            0.018446,           0.0075457,           0.0024978,            0.002971,            0.002971,            0.002971
                  73,             0.01668,           0.0075579,           0.0014752,             0.99518,                   1,               0.995,             0.86061,            0.017541,           0.0076217,            0.002513,            0.002872,            0.002872,            0.002872
                  74,            0.016522,           0.0080198,           0.0015969,             0.99536,                   1,               0.995,             0.89111,            0.018215,           0.0075037,           0.0025564,            0.002773,            0.002773,            0.002773
                  75,            0.016639,           0.0077307,            0.001633,             0.99557,                   1,               0.995,             0.87593,            0.018757,           0.0075214,           0.0025336,            0.002674,            0.002674,            0.002674
                  76,            0.017823,           0.0073965,            0.001836,             0.99607,                   1,               0.995,             0.90152,            0.016445,            0.007149,           0.0024983,            0.002575,            0.002575,            0.002575
                  77,            0.016003,           0.0074178,           0.0014791,             0.99606,                   1,               0.995,             0.89766,            0.018895,           0.0073438,           0.0024628,            0.002476,            0.002476,            0.002476
                  78,            0.015121,           0.0077677,           0.0014426,             0.99586,                   1,               0.995,             0.88956,            0.017114,           0.0073353,           0.0024285,            0.002377,            0.002377,            0.002377
                  79,            0.015342,           0.0068259,           0.0014859,             0.99534,                   1,               0.995,             0.88762,            0.017983,           0.0073888,           0.0024211,            0.002278,            0.002278,            0.002278
                  80,            0.014732,           0.0075395,           0.0013444,             0.99543,                   1,               0.995,             0.88853,            0.016353,           0.0072439,           0.0023606,            0.002179,            0.002179,            0.002179
                  81,            0.015857,           0.0076751,           0.0015068,             0.99531,                   1,               0.995,             0.90407,            0.017221,           0.0073223,           0.0023597,             0.00208,             0.00208,             0.00208
