               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.032733,            0.022587,           0.0041222,             0.81951,             0.83462,             0.86747,              0.5454,            0.040992,            0.013422,           0.0044635,            0.006535,            0.006535,            0.006535
                  37,             0.03486,            0.023716,           0.0033533,             0.79999,             0.78003,             0.84563,             0.51332,            0.040339,            0.014087,           0.0050132,            0.006436,            0.006436,            0.006436
                  38,            0.033116,            0.022923,           0.0031694,             0.84978,             0.78268,             0.84331,             0.54357,            0.041367,            0.014019,           0.0036194,            0.006337,            0.006337,            0.006337
                  39,            0.032468,            0.022098,           0.0031147,             0.79342,             0.77045,             0.83463,             0.54135,            0.037955,            0.013601,           0.0031537,            0.006238,            0.006238,            0.006238
                  40,            0.032654,            0.022206,           0.0035399,             0.84533,             0.82286,             0.86631,             0.56689,            0.039178,            0.013179,           0.0044503,            0.006139,            0.006139,            0.006139
                  41,            0.031273,            0.020944,           0.0030495,              0.8307,             0.80578,             0.85749,             0.56932,            0.038333,             0.01303,           0.0036382,             0.00604,             0.00604,             0.00604
                  42,            0.031945,            0.021618,           0.0030898,             0.82981,             0.78282,             0.85081,             0.56177,            0.037687,            0.013617,           0.0035689,            0.005941,            0.005941,            0.005941
                  43,            0.031409,            0.020452,           0.0029676,             0.82169,             0.82195,             0.85481,              0.5376,            0.039306,            0.013584,           0.0036555,            0.005842,            0.005842,            0.005842
                  44,            0.031071,            0.020581,           0.0030486,              0.8236,             0.78907,              0.8337,             0.55405,            0.038997,            0.013394,           0.0051597,            0.005743,            0.005743,            0.005743
                  45,            0.031194,            0.021282,           0.0026727,             0.75662,             0.82524,             0.84736,             0.56601,             0.03714,            0.013085,           0.0036243,            0.005644,            0.005644,            0.005644
                  46,            0.030558,            0.021175,           0.0029512,             0.87426,             0.80694,             0.88656,             0.58811,            0.037115,            0.012564,           0.0036526,            0.005545,            0.005545,            0.005545
                  47,            0.030548,            0.022429,           0.0027926,             0.77366,             0.80896,             0.84248,              0.5438,            0.036951,             0.01377,           0.0034236,            0.005446,            0.005446,            0.005446
                  48,            0.029791,            0.020915,           0.0024611,             0.86772,             0.84192,             0.88745,             0.56157,            0.035629,            0.013107,           0.0032122,            0.005347,            0.005347,            0.005347
                  49,            0.030673,            0.020079,           0.0022525,             0.85585,             0.80397,             0.86942,             0.58874,            0.035585,            0.013103,            0.002907,            0.005248,            0.005248,            0.005248
                  50,            0.029636,            0.020268,           0.0024465,              0.8248,              0.8261,             0.87038,             0.57869,            0.036169,            0.012928,           0.0031252,            0.005149,            0.005149,            0.005149
                  51,            0.029762,            0.020598,           0.0029111,             0.86139,             0.80157,             0.85889,             0.58444,            0.037114,            0.012937,           0.0041154,             0.00505,             0.00505,             0.00505
