               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.020816,            0.012688,          0.00085915,             0.90461,              0.9331,             0.94287,             0.69989,            0.029278,            0.011093,           0.0025099,            0.006535,            0.006535,            0.006535
                  37,            0.019828,            0.012699,          0.00086139,             0.90192,             0.92758,               0.939,             0.69227,            0.029943,              0.0112,           0.0023461,            0.006436,            0.006436,            0.006436
                  38,            0.020054,            0.012869,          0.00094723,             0.90832,             0.92569,             0.93784,             0.70199,            0.029925,            0.010931,           0.0023265,            0.006337,            0.006337,            0.006337
                  39,            0.019782,            0.012593,          0.00086023,             0.90568,             0.94378,             0.94238,             0.71093,            0.029462,            0.011133,           0.0024403,            0.006238,            0.006238,            0.006238
                  40,            0.019364,            0.012273,            0.000831,             0.88884,             0.91291,             0.92863,             0.69559,            0.029639,            0.011462,           0.0027586,            0.006139,            0.006139,            0.006139
                  41,            0.018898,            0.012444,          0.00087547,              0.9019,             0.93097,             0.94273,             0.70463,            0.028527,            0.011697,           0.0023622,             0.00604,             0.00604,             0.00604
                  42,            0.019117,            0.012196,          0.00086707,             0.89367,             0.92394,             0.93689,             0.71088,            0.029069,            0.011159,           0.0021529,            0.005941,            0.005941,            0.005941
                  43,             0.01938,            0.012319,          0.00080322,             0.88384,             0.92238,              0.9328,             0.70328,            0.028691,            0.011271,           0.0024887,            0.005842,            0.005842,            0.005842
                  44,            0.018154,            0.011514,          0.00077931,              0.9123,             0.90027,             0.93152,             0.72038,            0.029127,            0.011692,           0.0024202,            0.005743,            0.005743,            0.005743
                  45,            0.018616,            0.012355,          0.00079903,              0.8908,             0.92406,             0.94107,             0.70044,            0.031361,            0.012078,           0.0024577,            0.005644,            0.005644,            0.005644
                  46,            0.018175,            0.011787,          0.00083359,             0.89314,             0.89542,             0.91296,             0.69131,            0.029966,            0.012588,           0.0023749,            0.005545,            0.005545,            0.005545
                  47,            0.017982,            0.011706,          0.00085083,             0.89891,              0.9036,             0.93511,             0.69108,            0.032021,             0.01216,            0.002608,            0.005446,            0.005446,            0.005446
                  48,            0.017467,             0.01172,          0.00085687,             0.90596,             0.91534,             0.92854,             0.69883,            0.030351,            0.011801,           0.0026191,            0.005347,            0.005347,            0.005347
                  49,             0.01729,            0.011248,          0.00081936,             0.87262,             0.93107,             0.93384,             0.70902,            0.029612,             0.01229,           0.0026685,            0.005248,            0.005248,            0.005248
                  50,            0.018125,             0.01184,           0.0007376,             0.86714,             0.94214,             0.94088,             0.70868,             0.02972,            0.011915,           0.0026594,            0.005149,            0.005149,            0.005149
                  51,            0.016569,            0.011266,           0.0007509,             0.87138,             0.91913,             0.91791,             0.68782,            0.030654,            0.012707,            0.002655,             0.00505,             0.00505,             0.00505
                  52,            0.017588,            0.011527,          0.00076426,             0.88709,             0.91568,             0.92826,             0.70054,            0.030384,            0.012682,           0.0026908,            0.004951,            0.004951,            0.004951
                  53,            0.016402,            0.011006,          0.00088487,             0.91417,             0.90156,             0.93173,             0.69902,            0.030502,            0.012976,           0.0028029,            0.004852,            0.004852,            0.004852
                  54,            0.016997,            0.011469,          0.00087114,             0.89533,             0.88936,             0.92545,             0.70663,            0.029458,            0.012504,           0.0027805,            0.004753,            0.004753,            0.004753
                  55,            0.016734,            0.012143,          0.00090698,               0.861,             0.93935,             0.92516,             0.70297,            0.029274,            0.012417,           0.0026114,            0.004654,            0.004654,            0.004654
                  56,            0.016394,            0.011263,          0.00067024,             0.88088,             0.92032,             0.92568,             0.70502,            0.029502,            0.013227,           0.0027041,            0.004555,            0.004555,            0.004555
                  57,            0.016446,            0.010718,           0.0011015,              0.8874,             0.91285,             0.93008,             0.71176,            0.030145,            0.012673,           0.0027119,            0.004456,            0.004456,            0.004456
                  58,            0.016568,            0.011315,          0.00060686,             0.86302,             0.93027,             0.93442,             0.70354,            0.029622,            0.013206,           0.0027023,            0.004357,            0.004357,            0.004357
                  59,            0.015874,            0.010899,          0.00077128,             0.86225,             0.94527,             0.93321,             0.69472,             0.03083,            0.012954,           0.0026218,            0.004258,            0.004258,            0.004258
                  60,            0.015934,            0.010632,          0.00075869,             0.89324,             0.91591,             0.92098,             0.70853,            0.030282,             0.01294,           0.0027316,            0.004159,            0.004159,            0.004159
                  61,            0.015971,            0.010751,           0.0007632,             0.87308,              0.9236,             0.92786,             0.70753,            0.030238,            0.013568,           0.0026288,             0.00406,             0.00406,             0.00406
                  62,            0.015869,            0.010819,          0.00075131,             0.88848,             0.91153,             0.92605,             0.70123,            0.029894,            0.013456,           0.0026874,            0.003961,            0.003961,            0.003961
                  63,            0.015706,             0.01077,          0.00083456,             0.90312,             0.90986,             0.93525,             0.71117,            0.029913,            0.012879,           0.0025721,            0.003862,            0.003862,            0.003862
                  64,             0.01526,            0.010108,          0.00054622,             0.89824,             0.91952,              0.9337,             0.71175,             0.02967,            0.013157,           0.0026064,            0.003763,            0.003763,            0.003763
                  65,            0.014511,             0.01011,          0.00060128,             0.88895,             0.91086,             0.91983,             0.70161,            0.030014,            0.012853,           0.0026493,            0.003664,            0.003664,            0.003664
                  66,            0.015054,           0.0098694,           0.0005972,             0.89635,             0.90151,             0.92372,              0.7144,            0.029607,            0.012976,           0.0027431,            0.003565,            0.003565,            0.003565
                  67,            0.014863,            0.010598,          0.00070615,             0.88379,             0.91841,             0.92033,             0.70645,            0.029935,            0.012968,           0.0027608,            0.003466,            0.003466,            0.003466
                  68,            0.014714,            0.010216,          0.00053581,             0.88621,             0.92304,             0.92156,             0.70021,            0.029772,            0.013278,           0.0026896,            0.003367,            0.003367,            0.003367
                  69,            0.014302,            0.010065,          0.00060257,             0.88454,             0.93488,             0.92968,             0.71454,            0.029231,            0.013169,           0.0026289,            0.003268,            0.003268,            0.003268
                  70,            0.014438,           0.0098765,          0.00048031,             0.88413,             0.92658,             0.93382,             0.71735,            0.028947,            0.012883,            0.002684,            0.003169,            0.003169,            0.003169
                  71,             0.01364,            0.010049,          0.00045209,             0.88813,             0.91781,             0.93117,             0.71569,            0.029394,            0.012888,           0.0028296,             0.00307,             0.00307,             0.00307
                  72,            0.013978,           0.0098985,          0.00060515,             0.87346,             0.94148,             0.92258,             0.70778,            0.029797,            0.013042,           0.0028984,            0.002971,            0.002971,            0.002971
                  73,            0.013951,           0.0098897,           0.0004624,             0.88322,             0.93205,             0.93108,             0.71421,            0.029799,            0.013027,           0.0030302,            0.002872,            0.002872,            0.002872
                  74,             0.01391,            0.009805,          0.00052176,             0.88413,              0.9217,             0.91434,             0.70274,            0.029584,            0.013488,           0.0029799,            0.002773,            0.002773,            0.002773
                  75,            0.013786,           0.0099287,          0.00044134,             0.89242,             0.92788,             0.93337,              0.7083,            0.030139,            0.013233,            0.002733,            0.002674,            0.002674,            0.002674
